Town FIP,Town Name,County Name,# COVID19 Deaths,COVID19 Death Rates,Death Rates (Exclude LTC),# COVID19 Cases,COVID19 Case Rates,Case Rates (Exclude LTC),COVID19 Fatality Rates,# LTC Beds,Population Density,% Population (Age<15),% Population (Age 15-44),% Population (Age 45-64),% Population (Age>64),% Population (White),% Population (Black),% Population (Asian),% Population (Hispanic),% Minority,% Below High School Edu.,% Linguistic Isolate,% Below Poverty Level,Gini Index,Median Gross Rent,Median Household Income,Median House Value,% High Occupancy Residence,% Group Quarter Residence,% Population (Disability),% Uninsured,% Unemployed,% Occupation (Wholesale),% Occupation (Retail),% Occupation (Transportation),% Occupation (Health Care),% Occupation (Food Service),% Occupation (High Risk),# Restaurants Per Capita,# Supermarkets Per Capita,% Commute (To Diff. Counties),% Commute (To NY City),% Commute (Public Transport),SVI (Socioeconomic),SVI (Disability),SVI (Minority & Language),SVI (Housing & Transport),SVI (Overall),PM25 Average Conc.,NO2 Average Conc.,Ozone Seasonal DM8HA,Acrolein,Acetaldehyde,Formaldehyde,Diesel PM,Naphthalene,Acrylic Acid,Acrylonitrile,Beryllium,Chlorine,Chromhex,Ethylene Glycol,Hexamethylene Diisocyanate,Hydrochloric Acid,Maleic Anhydride,Methylene Chloride,Methyl Bromide,Nickel,Propionaldehyde,"2,4-Toluene Diisocyanate","4,4P-Methylenediphenyl Diiso.",Inhalation Cancer Risk,Respiratory Hazard Index,NPL Site Proximity,RMP Facility Proximity,TSDF Facility Proximity,Proximity to TWWD,Traffic Proximity,Proximity to Natural Gas EGU,Proximity to Petroleum EGU,Proximity to Biomass EGU,Proximity to Coal EGU,Proximity to Nuclear EGU,Proximity to WFFEGU,DOT Noise Level
522,Mullica Township,Atlantic,1,16.87763713,16.87763713,42,70.88607595,70.88607595,2.380952381,0,104.2552637,17.65400844,30.71729958,33.68776371,17.94092827,93.14767932,4.776371308,0,3.679324895,8.35443038,6.021194605,0.78878177,19.05407696,0.3756,1288,82663,237300,5.552742616,1.873417722,14.59569419,4.797423292,8.82629108,1.957805907,5.383966245,1.991561181,7.206751055,6.126582278,22.66666667,0.906144623,0.291177643,20.35443038,0.11814346,1.147679325,0.757522124,0.722123894,0.211504425,0.500884956,0.591150442,7.560587945,19.66437451,42.52527909,0.027318153,1.020141587,1.222150339,0.238991748,0.027956979,0.001385853,1.72E-04,2.02E-05,4.29E-04,1.70E-05,0.017774935,0,0.085668599,1.70E-05,0.186942805,0.028000214,4.08E-04,0.003214765,1.71E-05,4.58E-05,26.52152672,0.353578557,0.073463349,0.03071264,0.085793423,0,90.13213047,1.687361763,0.682831075,0.219968792,3.324061411,13.40033974,1.448726331,45.14671667
523,Bernards Township,Somerset,42,155.084558,-33.23240529,331,122.2214017,63.14157005,12.68882175,245,1113.361523,17.5097851,31.66309726,35.26696699,15.56015065,73.31437855,2.455505502,20.84779558,6.088915147,31.59293996,3.032947851,3.950082508,7.651575324,0.4618,1938,151871,673000,12.1039805,3.278930655,5.960339943,1.684608121,4.303248017,2.839524407,3.552174876,1.111439332,5.180562735,2.252418581,14.93611993,0.481178517,0.111041196,33.15117052,3.474632597,3.319548039,0.17699115,0.253097345,0.63539823,0.591150442,0.373451327,8.276856349,16.74798149,41.36536552,0.024373572,0.905466496,1.169274838,0.462749961,0.03179188,2.83E-04,1.72E-04,3.04E-05,4.16E-04,2.25E-05,0.049344948,0,0.116230649,1.39E-05,0.178281861,0.028000478,4.60E-04,0.006367892,2.16E-05,1.17E-04,28.39879592,0.366693596,0.094066248,0.081400786,0.481660279,0.048001908,321.9170234,0.495403645,0.266363546,1.417293832,1.804677083,6.328867513,1.067438938,46.46386048
524,Wall Township,Monmouth,NA,NA,NA,551,214.0221402,125.8496795,NA,894,812.1411614,16.14682463,29.74946592,31.85861332,22.24509614,94.24354244,3.332685958,1.258496795,4.144494077,9.528063702,3.986638191,0.586118252,12.66318538,0.4418,1326,107685,501100,12.67430569,1.557583997,8.735414696,5.014191107,4.958495556,2.202369392,5.220431152,1.41775102,7.453874539,4.253253059,20.54767916,1.689711918,0.237187845,25.03787143,2.660710818,0.477762672,0.442477876,0.63539823,0.128318584,0.711504425,0.477876106,7.349110605,24.18165583,41.33673191,0.026925773,0.899076497,1.133334142,0.567620395,0.033247592,3.55E-04,4.51E-04,2.85E-05,6.23E-04,2.07E-05,0.044028372,0,0.056323203,2.50E-05,0.206967506,0.028000111,5.16E-04,0.008078313,2.32E-05,1.04E-04,26.91712149,0.376134061,1.045112107,0.226500715,1.335033857,4.73E-06,615.6301397,24.30668253,0.237436554,0.806519933,1.830340758,15.65969457,4.293611003,48.08269842
525,Manasquan Borough,Monmouth,NA,NA,NA,82,140.6759307,140.6759307,NA,0,3720.787512,15.14839595,32.47555327,32.81866529,19.55738549,95.11065363,0.034311203,4.031566306,3.173786241,7.702864985,1.398767188,2.43902439,9.60713673,0.4507,1206,124185,679300,13.74163664,0.085778007,8.989535083,4.546234346,5.100182149,2.178761366,4.992279979,1.269514496,5.901526849,4.511923143,18.85400583,2.078361943,0.230929105,25.64762395,2.36747298,1.132269685,0.288495575,0.088495575,0.440707965,0.250442478,0.150442478,7.211976103,24.87309419,41.63994088,0.024828623,0.801533085,0.982590195,0.670573437,0.029650412,2.47E-04,2.42E-04,2.87E-05,2.69E-06,3.41E-05,0.031295496,0,0.110685229,4.14E-09,0.243004123,0.028000039,0.001082298,0.007082489,2.17E-05,7.60E-05,25.25356622,0.351245096,0.939958665,0.109697459,2.06040737,0,241.8999024,26.88837114,0.304165189,0.452668577,1.797001107,17.4460614,4.570862984,48.06512377
526,Aberdeen Township,Monmouth,NA,NA,NA,272,146.7098166,146.7098166,NA,16,3284.192203,15.91154261,39.49298813,31.93635383,12.65911543,82.3570658,7.934196332,3.867313916,12.10895361,25.90614887,3.567962977,2.545011507,10.68197822,0.3649,1670,101363,331300,6.272923409,0.350593312,8.901116686,4.040567514,4.157105031,2.696871629,6.154261057,2.680690399,7.896440129,3.802588997,23.23085221,1.239099598,0.159966274,36.00862999,7.216828479,6.650485437,0.447787611,0.196460177,0.486725664,0.345132743,0.290265487,8.150338114,23.87394346,41.51132553,0.028318767,0.927273123,1.23507128,0.650507453,0.035623823,2.48E-04,3.56E-04,3.82E-05,9.38E-04,3.00E-05,0.098053002,8.64E-07,0.11783065,1.76E-05,0.238010681,0.028001147,5.17E-04,0.01140407,2.95E-05,1.75E-04,31.54769719,0.410646458,0.378758451,0.11382107,1.03538879,0.013347247,1080.937636,10.2938109,0.283949576,1.500005029,1.796164064,9.725709274,2.493435463,47.63415325
527,Woodbridge Township,Middlesex,144,143.871954,107.9039655,3003,300.0329707,292.0400843,4.795204795,208,4168.195944,16.86499016,39.34698119,28.85431966,14.933709,56.70653119,11.42683012,24.30337,20.94136219,58.46196885,8.504258944,6.344888109,15.59445447,0.3881,1591,88900,310000,16.23355214,4.170288443,10.64863062,5.838092459,4.823274457,3.063273686,6.013647853,3.77464057,7.040733747,3.575817522,23.46811338,0.861232965,0.298814117,30.36597428,4.528969217,5.282298755,0.486725664,0.352212389,0.869911504,0.961061947,0.755752212,8.674628885,28.13907542,41.30529231,0.037179794,1.01029573,1.338813952,0.91036323,0.051734819,0.000309616,3.06E-04,5.27E-05,6.93E-04,2.90E-05,0.167523985,5.19E-07,0.068029638,3.07E-05,0.210892477,0.028001097,5.63E-04,0.017984726,4.08E-05,2.95E-04,33.30951525,0.481008141,0.180325984,1.979951351,6.132860323,0.275981754,2351.56353,110.7569904,0.26770659,7.768109486,1.715700269,7.627303247,18.60857473,51.82248962
528,Stow Creek Township,Cumberland,0,0,0,10,98.81422925,98.81422925,0,0,53.64522388,17.68774704,29.54545455,30.63241107,22.13438735,90.31620553,5.731225296,0.197628458,4.249011858,13.93280632,8.48806366,0,21.60555005,0.467,1181,64659,188500,6.62055336,0,10.07905138,3.260869565,4.208416834,3.754940711,6.52173913,2.371541502,10.27667984,3.656126482,26.58102767,0.308696419,0.286646675,31.81818182,0.395256917,0,0.734513274,0.566371681,0.17079646,0.205309735,0.383185841,7.862397534,13.94599716,43.84290915,0.017557407,0.834971942,1.078788152,0.262337264,0.018980783,2.88E-04,2.69E-04,2.15E-05,7.38E-04,2.34E-05,0.018697432,1.02E-06,0.11676262,1.30E-05,0.213420543,0.033391149,6.34E-04,0.003339835,2.40E-05,5.47E-05,24.69764546,0.303659034,0.041182151,0.097718943,0.040933725,0,18.69424207,6.198471948,0.878110098,0.13666537,8.439092496,147.4466068,3.586601125,45.0669039
529,Fairfield Township,Cumberland,1,16.42036125,16.42036125,83,136.2889984,136.2889984,1.204819277,0,140.141572,16.55172414,41.47783251,26.42036125,15.5500821,38.22660099,48.53858785,0.673234811,13.9408867,71.37931034,17.81164695,2.871912694,33.39996002,0.4685,1025,55134,160100,36.88013136,17.89819376,14.32534179,8.341589063,6.306695464,1.44499179,4.334975369,1.691297209,8.193760263,2.479474548,18.14449918,0.327571942,0.272600554,19.91789819,0.098522167,1.18226601,0.874336283,0.734513274,0.838938053,0.877876106,0.927433628,7.783224441,14.86538186,43.61974352,0.020758768,0.856366705,1.106828131,0.268833596,0.022177721,7.51E-04,2.83E-04,2.15E-05,0.001586793,2.38E-05,0.018526005,1.07E-06,0.173368283,4.07E-05,0.227688727,0.032060521,6.22E-04,0.003484139,2.22E-05,4.51E-05,26.49340023,0.329966529,0.075106686,0.168378602,0.077826749,5.01E-05,88.79155216,13.08599397,1.490078438,0.52023165,5.892891173,76.65669944,4.127485213,45.11440858
530,Maurice River Township,Cumberland,2,26.72367718,26.72367718,43,57.45590593,57.45590593,4.651162791,0,78.63508749,4.917156601,56.57402459,30.79903795,7.709780866,45.55050775,37.35970069,0.521111705,14.95189738,56.22661678,22.82157676,0,16.36209095,0.3698,1018,74150,156800,69.50828434,68.5595938,16.78708032,2.294942626,10.60473269,0.94869054,3.514163549,0.868519508,4.35595938,2.08444682,11.7717798,0.470666408,0.166117556,19.18760021,0.18706574,0,0.56460177,0.198230088,0.794690265,0.488495575,0.539823009,7.488213879,17.70625238,43.31093969,0.022575017,0.836359641,1.148338781,0.235082477,0.022392293,0.001017001,2.29E-04,1.70E-05,2.72E-06,2.06E-05,0.011368258,5.91E-07,0.110511481,0,0.127248373,0.028000199,5.38E-04,0.003060102,1.62E-05,2.87E-05,23.93512684,0.302238328,0.056847398,0.055157691,0.06547694,4.33E-04,13.45690156,26.48172571,1.096991491,0.129968894,3.822354457,41.81763456,5.225765057,45.13479781
531,Harrison Town,Hudson,22,127.8103759,127.8103759,449,260.849358,260.849358,4.899777283,0,12985.67064,18.18393075,49.50909197,23.36025097,8.946726312,48.46337071,4.316504967,21.19328415,47.98698658,72.93324813,15.83388484,19.63237566,36.3678615,0.4379,1504,69604,333700,9.678731192,0.040666938,8.935107186,13.64085284,5.569105691,2.312205891,4.333933655,2.765351769,5.05431941,3.601928775,18.0677395,1.058817301,0.31764519,37.37872538,15.23848254,19.47365363,0.883185841,0.261946903,0.959292035,0.895575221,0.865486726,8.885395946,30.35518438,39.55728949,0.047500235,1.066324571,1.434441801,1.029466117,0.056908094,2.20E-04,1.89E-04,9.45E-05,4.74E-04,3.61E-05,0.301575706,6.83E-07,0.117214643,2.26E-05,0.21132149,0.028001502,9.38E-04,0.027373152,6.59E-05,5.15E-04,36.9791199,0.533516321,2.293590841,5.35016192,15.92005689,0.046576342,2954.053604,318.7849063,0.16667197,25.72623939,1.459198275,6.161459153,53.35558937,60.03852101
532,East Newark Borough,Hudson,8,302.5718608,302.5718608,81,306.3540091,306.3540091,9.87654321,0,23334.33637,16.86838124,45.91527988,22.84417549,14.37216339,54.19818457,0,5.332829047,74.09228442,80.03025719,20.12161415,22.07958922,39.30481283,0.4487,1312,63750,299700,25.2269289,0,7.450832073,21.44478064,3.294440631,3.025718608,5.143721634,2.723146747,4.841149773,3.63086233,19.36459909,1.058817301,0.31764519,34.68229955,10.66565809,16.56580938,0.628318584,0.442477876,0.987610619,0.605309735,0.752212389,8.869289863,29.83795914,39.55585817,0.04398541,1.05735509,1.41170778,0.973670426,0.055019277,2.20E-04,1.87E-04,8.91E-05,4.32E-04,3.35E-05,0.29110953,6.57E-07,0.08724059,2.06E-05,0.206554435,0.028001343,8.73E-04,0.025822806,6.48E-05,5.05E-04,35.39174159,0.502996311,1.908161865,4.095115154,13.25051542,0.09574905,1931.710423,52.97512051,0.166184235,18.22796441,1.458235984,6.112457849,13.23998425,55.55844678
533,Irvington Township,Essex,162,299.5617523,260.7296733,1586,293.2746537,281.9948594,10.21437579,212,18555.44616,21.95121951,42.55995858,23.53778731,11.9510346,7.33371549,86.64546312,0.909780136,9.953956249,97.8420459,16.01836465,12.73471834,45.07570831,0.4505,1048,45176,182400,22.06771575,0.813624512,10.07907339,15.44158592,11.12961893,1.632796464,5.038924536,4.750457664,10.10373713,3.873962166,25.39987796,0.370130471,0.592208754,32.18624605,4.985299284,10.6381405,0.962831858,0.803539823,0.957522124,0.966371681,0.982300885,8.860378359,29.97581664,39.64234928,0.036185346,1.0254947,1.345834776,0.847243625,0.048000831,2.22E-04,2.22E-04,6.74E-05,3.34E-04,2.55E-05,0.234095795,5.35E-07,0.041478155,1.67E-05,0.205603958,0.028001051,6.31E-04,0.021367221,5.59E-05,4.43E-04,33.78261004,0.465961125,0.274065032,0.492245392,4.593520886,2.06E-04,4121.161827,2.44923251,0.1849301,6.631679158,1.522276451,6.296246209,2.732429133,52.06886014
534,Newark City,Essex,664,236.2535313,204.5870189,8525,303.3224932,294.285084,7.788856305,1885,10721.01809,20.76718353,44.45551389,24.29639856,10.48090403,28.57635899,50.12844507,1.876863521,36.30192063,89.03022195,24.68272412,18.45165666,52.99924972,0.5032,1085,35199,245200,22.43768102,4.743216606,15.14020403,17.39775454,11.34132067,1.601827407,4.300241235,3.780056502,6.415137305,3.262006589,19.35926904,0.761179768,0.696836314,23.21333267,4.005635928,10.53605357,0.975221239,0.939823009,0.982300885,0.994690265,0.996460177,8.87009348,29.95561497,39.55907479,0.048057166,1.05666411,1.41797142,0.987999956,0.055325568,2.14E-04,2.11E-04,8.15E-05,5.47E-04,3.06E-05,0.272880534,5.84E-07,0.199660165,2.50E-05,0.213824423,0.028001358,8.05E-04,0.026199674,6.08E-05,4.85E-04,35.59473332,0.524150117,1.186135856,1.927686979,10.47166774,0.018255087,1601.949119,35.98328077,0.174845242,11.96639452,1.487714786,6.248954302,9.034455696,59.10671547
535,Jersey City,Hudson,516,196.9916775,159.1967626,7032,268.4584256,252.2715126,7.337883959,1513,16513.58331,17.92929679,49.79193708,21.21936321,11.05940292,35.85744827,22.90868138,25.13132778,28.53477896,78.07131404,12.36751386,12.97457011,33.54952466,0.5166,1401,70752,373700,10.82767046,1.002519661,10.02010235,11.41537446,5.662956856,2.205466901,4.482324196,2.707490265,6.535466137,3.984500267,19.91524777,0.764771037,0.435455791,37.05237841,20.21378942,24.44949225,0.969911504,0.407079646,0.951327434,0.973451327,0.922123894,8.911892236,28.86655994,39.76262936,0.051084348,1.093866559,1.458069398,1.600142755,0.061986476,1.28E-04,1.74E-04,1.75E-04,5.30E-04,6.75E-05,0.524813472,6.02E-07,0.130100729,1.60E-05,0.182623254,0.028005913,0.00182538,0.043407094,7.52E-05,7.01E-04,37.22051236,0.610100826,0.732154043,2.860944437,35.59384059,0.100625228,1430.526427,165.3393248,0.15843287,11.32497731,1.42754011,6.293346168,27.30874648,51.35562827
536,Newton Town,Sussex,12,151.7067004,25.28445006,126,159.2920354,131.4791403,9.523809524,262,2339.525553,11.39064475,38.95069532,31.32743363,18.3312263,89.7471555,4.702907712,2.932996207,14.04551201,23.41340076,11.39922546,2.550415184,23.40734867,0.4164,1175,68365,212200,11.75726928,5.524652339,14.47246798,8.490690611,3.799249531,2.477876106,6.826801517,1.820480405,8.621997472,3.957016435,23.70417193,1.140609636,0.275319567,33.18584071,1.972187105,0.796460177,0.619469027,0.627433628,0.587610619,0.810619469,0.748672566,7.608717329,19.13980108,38.54260219,0.01794018,0.819800384,1.04602167,0.275841951,0.026298731,1.02E-04,1.64E-04,2.32E-05,1.43E-05,1.64E-05,0.025257178,0,0.100921895,2.13E-05,0.167391977,0.028000321,2.90E-04,0.00476238,1.35E-05,5.39E-05,24.96448612,0.296017828,0.094921161,0.085144874,1.291125192,0.002068381,427.3573836,0.500348118,0.125225123,0.39255229,1.453861231,4.380963145,0.634803629,45.72435532
537,Hampton Township,Sussex,3,61.48800984,61.48800984,41,84.03361345,84.03361345,7.317073171,0,191.5112469,12.46156999,32.26070916,35.25312564,20.0245952,94.77351916,1.865136298,1.455216233,4.386144702,7.706497233,5.191560244,3.782976605,12.18159408,0.3977,1340,78403,274200,6.579217053,1.065792171,12.73623665,2.218570255,2.259089305,2.602992416,6.169296987,1.742160279,8.444353351,3.68928059,22.64808362,1.140609636,0.275319567,35.15064562,1.701168272,0.020496003,0.277876106,0.396460177,0.311504425,0.315044248,0.224778761,7.534601724,16.86629591,38.2196245,0.016069275,0.805930365,0.994065203,0.211168327,0.02219216,1.24E-04,1.57E-04,2.12E-05,1.04E-04,1.60E-05,0.022458953,0,0.092232269,2.04E-05,0.202798354,0.028000295,2.86E-04,0.003655841,1.21E-05,4.48E-05,24.11194824,0.27786485,0.077679591,0.083675063,0.175644782,3.06E-04,36.4972637,0.413819068,0.117141149,0.344067477,1.416571558,4.214634605,0.595625634,45.17176912
538,Stillwater Township,Sussex,0,0,0,13,33.23958067,33.23958067,0,0,138.4715915,12.93786755,33.90437228,30.98951675,22.16824342,98.77269241,0,0,2.071081565,3.298389159,5.798648168,0,16.15954999,0.38,1186,99318,242800,11.50600869,0,16.1851189,1.304014319,7.357859532,2.377908463,5.343901815,2.224495014,6.878036308,4.321145487,21.14548709,1.140609636,0.275319567,33.0350294,1.508565584,0.204551266,0.743362832,0.562831858,0.02300885,0.334513274,0.377876106,7.610266027,14.60342993,38.09163137,0.016043014,0.814183003,0.985543474,0.200003919,0.024007571,1.07E-04,1.11E-04,2.26E-05,3.47E-04,1.62E-05,0.024004585,0,0.11006921,2.52E-05,0.187840318,0.028000381,2.68E-04,0.003537175,1.18E-05,4.24E-05,24.21732035,0.276099148,0.05360475,0.052932461,0.112857544,1.53E-04,0.752739448,0.465727866,0.119217589,0.184667411,1.466801839,4.221348587,0.572443078,45.01616056
539,Kingwood Township,Hunterdon,2,53.30490405,53.30490405,20,53.30490405,53.30490405,10,0,105.2959087,12.57995736,28.67803838,36.59381663,22.14818763,96.85501066,2.318763326,0,1.679104478,4.824093817,11.42051463,0,8.15565032,0.4354,996,116979,463000,6.05010661,0,11.94029851,1.57249467,2.313840976,3.144989339,6.05010661,1.119402985,7.142857143,3.304904051,20.76226013,1.682927365,0.224942961,33.20895522,1.785714286,0.639658849,0.180530973,0.343362832,0.115044248,0.073451327,0.059292035,8.714754521,13.79950886,42.53559673,0.019992205,0.904868745,1.092243104,0.29536125,0.032331577,2.02E-04,1.73E-04,4.50E-05,6.31E-04,2.63E-05,0.054854102,9.72E-07,0.11110731,6.83E-06,0.201206746,0.028002363,4.68E-04,0.005323461,1.87E-05,6.66E-05,29.0366473,0.326590003,0.230447031,0.084458995,0.111056659,3.05E-04,0,29.91751983,0.267925131,0.27339213,2.596262392,6.223066104,5.170382734,45.09520256
540,Readington Township,Hunterdon,5,31.45247531,31.45247531,111,69.82449519,69.82449519,4.504504505,0,332.4281498,14.87702082,29.90501352,34.41529848,20.80266717,93.52708058,0.295653268,4.258665157,7.259231302,12.95841983,4.239854634,0.544522742,10.27866893,0.4659,1611,131755,479500,6.359690508,0.176133862,6.145813676,0.622759011,3.861181338,3.327671888,4.730452287,1.610366736,6.265333082,2.843303768,18.77712776,1.135468297,0.431395065,40.72466503,1.918600994,2.698622381,0.261946903,0.07079646,0.189380531,0.226548673,0.069026549,8.388073449,14.29762387,41.74889112,0.025727553,0.95806572,1.172133472,0.41332407,0.038618365,1.54E-04,1.67E-04,3.73E-05,0.001214365,3.32E-05,0.043530393,0,0.117513116,1.40E-05,0.192311297,0.028000633,4.18E-04,0.007986418,2.15E-05,9.40E-05,29.69127696,0.365797128,0.0733477,0.67752777,0.770901279,0.00112999,193.5533756,0.460931149,0.335291042,0.303818463,2.132738714,6.473057219,0.857803941,45.6338658
541,Long Hill Township,Morris,NA,NA,NA,60,69.84866123,69.84866123,NA,0,712.6731159,17.50873108,32.89871944,31.80442375,17.78812573,91.53667055,0.151338766,5.622817229,5.040745052,11.59487776,2.892629515,0,6.449359721,0.4545,1562,137099,585000,7.671711292,0.512223516,7.101280559,0.698486612,3.454231434,2.910360885,4.749708964,1.280558789,6.228172293,3.38766007,18.556461,1.843221435,NA,40.31431898,5.49476135,4.644935972,0.212389381,0.065486726,0.095575221,0.09380531,0.026548673,8.361888012,22.1896755,41.20914934,0.023838046,0.905939274,1.168948953,0.385703884,0.030960193,3.04E-04,1.95E-04,3.82E-05,6.30E-04,2.33E-05,0.067052709,1.77E-06,0.088911682,1.99E-05,0.2309416,0.028000491,6.13E-04,0.006188429,2.60E-05,1.42E-04,28.35280119,0.356176619,0.151532805,0.084000707,0.252679874,0.166029654,59.84336407,0.284369291,0.251113849,1.822748297,1.736136926,6.395535622,1.129195348,46.46728018
542,Clementon Borough,Camden,5,101.6673444,101.6673444,103,209.4347296,209.4347296,4.854368932,0,2520.72107,22.08214721,41.01260675,24.98983327,11.91541277,50.63033754,36.49857666,1.972346482,13.88775925,54.18869459,12.51996167,6.335335882,41.09616952,0.4441,963,53281,134800,14.80276535,0,15.09779951,5.908720456,5.106382979,2.318015453,6.852379016,2.094347296,9.719398129,4.798698658,25.78283855,0.339021358,0.203412815,30.94753965,0.325335502,2.948352989,0.854867257,0.950442478,0.75840708,0.578761062,0.890265487,8.569973425,24.63090667,43.78538562,0.028852443,0.990239571,1.270977898,0.460969897,0.040235886,4.78E-04,3.41E-04,4.72E-05,0.001411949,3.40E-05,0.107938331,6.54E-07,0.13542152,2.46E-04,0.23517086,0.03048299,9.04E-04,0.01068482,3.97E-05,1.94E-04,30.77591677,0.399327239,0.993898119,0.061775865,2.328280592,0,800.7360786,14.46585081,0.653086759,0.791421527,6.060803731,19.37539858,4.210924978,46.17936833
543,Scotch Plains Township,Union,15,61.97066722,8.262755629,364,150.3821524,132.2040901,4.120879121,144,2672.870622,18.13261723,32.89816154,32.00165255,16.96756868,77.23197686,10.23755422,7.88266887,8.940301591,28.77917786,3.563410282,2.04314576,8.672897196,0.4479,1584,131732,497900,7.791778558,0.714728362,8.002988668,2.004898095,4.907702572,2.59037389,4.040487503,1.929353439,6.870481306,2.867176203,18.29787234,0.499179209,0.336223882,35.66205329,7.572815534,6.668043792,0.155752212,0.497345133,0.536283186,0.389380531,0.339823009,8.625669241,28.15848936,41.09173615,0.031256322,0.955088353,1.286340561,0.587715308,0.043662882,3.17E-04,3.07E-04,4.43E-05,6.40E-04,2.36E-05,0.130909931,5.44E-07,0.113789542,2.57E-05,0.211653182,0.028001099,5.33E-04,0.010564321,3.99E-05,2.72E-04,31.34188138,0.412928027,0.133791894,0.117381293,2.2653239,0.003484159,384.0542845,1.729222601,0.259348043,4.245433031,1.709250021,6.974904872,2.022469256,46.86682199
544,Mountainside Borough,Union,7,102.5490771,-117.1989452,71,104.0140639,19.0448286,9.85915493,438,1689.848808,17.3893935,26.17931439,29.56343393,26.86785819,88.41195429,1.933782596,6.782888954,10.28420744,19.51362438,3.738317757,1.07827476,4.0356711,0.425,1739,119000,626100,7.866979197,3.208321125,9.416565901,1.178960097,4.694533762,2.754175212,3.984764137,1.699384706,5.127453853,2.563726926,16.12950483,1.15942029,0.434782609,32.14181072,6.944037504,4.687957808,0.315044248,0.762831858,0.523893805,0.387610619,0.509734513,8.625790137,27.54317133,40.74382353,0.03203403,0.958410198,1.289917558,0.643929709,0.044411558,3.08E-04,2.06E-04,4.62E-05,6.11E-04,2.21E-05,0.138451428,6.21E-07,0.10984107,2.37E-05,0.194477329,0.028000803,5.88E-04,0.010975783,4.13E-05,2.82E-04,31.35971488,0.426572975,0.106153722,0.139761346,2.707161073,0.005376507,460.4659194,3.315598259,0.227507101,3.196289221,1.647562422,6.5507102,1.922616535,46.2472811
545,Alexandria Township,Hunterdon,0,0,0,19,39.70741902,39.70741902,0,0,172.4502999,15.46499478,30.28213166,33.73040752,20.52246604,96.82340648,0.292580982,2.257053292,0.313479624,3.490073145,4.895302773,0,4.897614524,0.3575,1715,124931,432600,9.885057471,1.003134796,8.908591936,0,3.311929706,2.842215256,5.078369906,1.295715778,6.624869383,3.239289446,19.08045977,0.8636837,NA,34.87983281,2.006269592,1.212121212,0.339823009,0.123893805,0.098230088,0.07079646,0.046017699,8.753126575,14.22847521,41.86839542,0.022031001,0.910385472,1.112897584,0.305021925,0.035884309,1.79E-04,1.44E-04,4.35E-05,8.66E-04,2.39E-05,0.04884671,0,0.10323822,3.43E-05,0.203170266,0.028002628,4.14E-04,0.00665874,1.93E-05,6.70E-05,30.19076342,0.330981502,0.257786634,0.08456248,0.143261594,1.89E-04,0.177162702,0.4376769,0.227010923,0.38754672,2.328921739,5.728402656,0.90351938,45.07950514
